StoreKey,Order Date,Delivery Date,Delivery Time(Days)
0,42721,24-12-2016,7
0,42721,24-12-2016,7
0,42721,24-12-2016,7
0,42721,24-12-2016,7
0,42721,24-12-2016,7
0,42721,24-12-2016,7
0,42721,23-12-2016,6
0,42721,21-12-2016,4
0,42721,21-12-2016,4
0,42721,21-12-2016,4
0,42721,21-12-2016,4
0,42721,22-12-2016,5
0,42721,22-12-2016,5
0,42721,24-12-2016,7
0,42721,26-12-2016,9
0,42721,26-12-2016,9
0,42723,28-12-2016,9
0,42723,23-12-2016,4
0,42723,27-12-2016,8
0,42723,27-12-2016,8
0,42723,27-12-2016,8
0,42724,30-12-2016,10
0,42724,30-12-2016,10
0,42724,30-12-2016,10
0,42724,30-12-2016,10
0,42724,26-12-2016,6
0,42724,26-12-2016,6
0,42724,28-12-2016,8
0,42724,28-12-2016,8
0,42725,25-12-2016,4
0,42725,25-12-2016,4
0,42725,25-12-2016,4
0,42725,25-12-2016,4
0,42725,25-12-2016,4
0,42725,25-12-2016,4
0,42725,25-12-2016,4
0,42725,28-12-2016,7
0,42725,28-12-2016,7
0,42725,28-12-2016,7
0,42725,28-12-2016,7
0,42725,28-12-2016,7
0,42725,26-12-2016,5
0,42725,26-12-2016,5
0,42725,26-12-2016,5
0,42726,28-12-2016,6
0,42726,28-12-2016,6
0,42726,28-12-2016,6
0,42726,26-12-2016,4
0,42726,26-12-2016,4
0,42726,26-12-2016,4
0,42726,26-12-2016,4
0,42726,27-12-2016,5
0,42726,27-12-2016,5
0,42726,27-12-2016,5
0,42726,27-12-2016,5
0,42726,25-12-2016,3
0,42726,25-12-2016,3
0,42726,25-12-2016,3
0,42726,29-12-2016,7
0,42726,29-12-2016,7
0,42726,04-01-2017,13
0,42726,04-01-2017,13
0,42726,04-01-2017,13
0,42726,04-01-2017,13
0,42726,04-01-2017,13
0,42726,04-01-2017,13
0,42726,04-01-2017,13
0,42727,29-12-2016,6
0,42727,29-12-2016,6
0,42727,28-12-2016,5
0,42727,28-12-2016,5
0,42727,28-12-2016,5
0,42727,28-12-2016,5
0,42727,28-12-2016,5
0,42727,28-12-2016,5
0,42727,28-12-2016,5
0,42727,30-12-2016,7
0,42727,30-12-2016,7
0,42727,29-12-2016,6
0,42727,01-01-2017,9
0,42728,30-12-2016,6
0,42728,28-12-2016,4
0,42728,29-12-2016,5
0,42728,29-12-2016,5
0,42728,27-12-2016,3
0,42728,27-12-2016,3
0,42728,27-12-2016,3
0,42728,27-12-2016,3
0,42728,27-12-2016,3
0,42728,27-12-2016,3
0,42728,27-12-2016,3
0,42729,28-12-2016,3
0,42729,28-12-2016,3
0,42729,28-12-2016,3
0,42730,01-01-2017,6
0,42730,01-01-2017,6
0,42730,01-01-2017,6
0,42730,01-01-2017,6
0,42731,05-01-2017,9
0,42731,31-12-2016,4
0,42731,31-12-2016,4
0,42731,02-01-2017,6
0,42731,02-01-2017,6
0,42731,02-01-2017,6
0,42731,02-01-2017,6
0,42731,02-01-2017,6
0,42731,02-01-2017,6
0,42731,03-01-2017,7
0,42732,04-01-2017,7
0,42732,04-01-2017,7
0,42732,04-01-2017,7
0,42732,04-01-2017,7
0,42732,04-01-2017,7
0,42732,04-01-2017,7
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,02-01-2017,5
0,42732,02-01-2017,5
0,42732,02-01-2017,5
0,42732,02-01-2017,5
0,42732,02-01-2017,5
0,42732,02-01-2017,5
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,05-01-2017,8
0,42732,03-01-2017,6
0,42733,01-01-2017,3
0,42733,02-01-2017,4
0,42733,02-01-2017,4
0,42733,02-01-2017,4
0,42733,02-01-2017,4
0,42733,03-01-2017,5
0,42733,03-01-2017,5
0,42733,03-01-2017,5
0,42733,03-01-2017,5
0,42734,04-01-2017,5
0,42734,05-01-2017,6
0,42734,05-01-2017,6
0,42734,07-01-2017,8
0,42734,07-01-2017,8
0,42734,07-01-2017,8
0,42734,06-01-2017,7
0,42735,07-01-2017,7
0,42735,09-01-2017,9
0,42735,08-01-2017,8
0,42735,08-01-2017,8
0,42735,08-01-2017,8
0,42735,02-01-2017,2
0,42735,02-01-2017,2
0,42735,02-01-2017,2
0,42735,07-01-2017,7
0,42735,07-01-2017,7
0,42735,07-01-2017,7
0,42735,08-01-2017,8
0,42735,08-01-2017,8
0,42735,08-01-2017,8
0,42735,08-01-2017,8
0,42735,06-01-2017,6
0,42735,07-01-2017,7
0,42735,07-01-2017,7
0,42735,07-01-2017,7
0,42737,08-01-2017,6
0,42737,06-01-2017,4
0,42737,06-01-2017,4
0,42737,06-01-2017,4
0,42738,09-01-2017,6
0,42738,09-01-2017,6
0,42738,10-01-2017,7
0,42738,12-01-2017,9
0,42738,12-01-2017,9
0,42738,12-01-2017,9
0,42738,12-01-2017,9
0,42738,12-01-2017,9
0,42738,12-01-2017,9
0,42739,11-01-2017,7
0,42739,11-01-2017,7
0,42739,11-01-2017,7
0,42739,12-01-2017,8
0,42739,12-01-2017,8
0,42739,12-01-2017,8
0,42739,12-01-2017,8
0,42739,12-01-2017,8
0,42739,12-01-2017,8
0,42739,12-01-2017,8
0,42739,10-01-2017,6
0,42740,17-01-2017,12
0,42740,10-01-2017,5
0,42740,10-01-2017,5
0,42740,10-01-2017,5
0,42740,12-01-2017,7
0,42740,12-01-2017,7
0,42741,09-01-2017,3
0,42742,09-01-2017,2
0,42742,09-01-2017,2
0,42742,14-01-2017,7
0,42742,14-01-2017,7
0,42742,11-01-2017,4
0,42742,14-01-2017,7
0,42744,16-01-2017,7
0,42744,16-01-2017,7
0,42744,16-01-2017,7
0,42744,16-01-2017,7
0,42744,16-01-2017,7
0,42746,21-01-2017,10
0,42746,21-01-2017,10
0,42746,14-01-2017,3
0,42746,14-01-2017,3
0,42746,14-01-2017,3
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,18-01-2017,6
0,42747,16-01-2017,4
0,42747,16-01-2017,4
0,42747,16-01-2017,4
0,42747,16-01-2017,4
0,42747,17-01-2017,5
0,42747,17-01-2017,5
0,42749,20-01-2017,6
0,42749,19-01-2017,5
0,42749,19-01-2017,5
0,42749,19-01-2017,5
0,42752,25-01-2017,8
0,42752,20-01-2017,3
0,42754,26-01-2017,7
0,42754,21-01-2017,2
0,42754,21-01-2017,2
0,42754,25-01-2017,6
0,42754,25-01-2017,6
0,42755,28-01-2017,8
0,42756,25-01-2017,4
0,42756,25-01-2017,4
0,42756,25-01-2017,4
0,42756,25-01-2017,4
0,42758,29-01-2017,6
0,42758,29-01-2017,6
0,42758,26-01-2017,3
0,42759,31-01-2017,7
0,42759,31-01-2017,7
0,42759,31-01-2017,7
0,42760,31-01-2017,6
0,42760,30-01-2017,5
0,42760,30-01-2017,5
0,42760,30-01-2017,5
0,42760,01-02-2017,7
0,42760,01-02-2017,7
0,42760,01-02-2017,7
0,42760,01-02-2017,7
0,42760,01-02-2017,7
0,42760,01-02-2017,7
0,42761,29-01-2017,3
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42761,02-02-2017,7
0,42761,02-02-2017,7
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42761,30-01-2017,4
0,42762,31-01-2017,4
0,42762,31-01-2017,4
0,42762,05-02-2017,9
0,42762,05-02-2017,9
0,42762,05-02-2017,9
0,42765,08-02-2017,9
0,42765,08-02-2017,9
0,42765,08-02-2017,9
0,42765,05-02-2017,6
0,42766,07-02-2017,7
0,42766,07-02-2017,7
0,42766,07-02-2017,7
0,42768,09-02-2017,7
0,42768,09-02-2017,7
0,42768,07-02-2017,5
0,42768,07-02-2017,5
0,42768,06-02-2017,4
0,42768,05-02-2017,3
0,42768,05-02-2017,3
0,42768,10-02-2017,8
0,42768,10-02-2017,8
0,42769,10-02-2017,7
0,42769,10-02-2017,7
0,42769,07-02-2017,4
0,42769,07-02-2017,4
0,42769,07-02-2017,4
0,42769,07-02-2017,4
0,42769,07-02-2017,4
0,42769,07-02-2017,4
0,42770,10-02-2017,6
0,42770,10-02-2017,6
0,42770,14-02-2017,10
0,42770,14-02-2017,10
0,42770,08-02-2017,4
0,42773,12-02-2017,5
0,42773,12-02-2017,5
0,42773,11-02-2017,4
0,42773,09-02-2017,2
0,42774,12-02-2017,4
0,42774,12-02-2017,4
0,42774,11-02-2017,3
0,42774,14-02-2017,6
0,42774,14-02-2017,6
0,42775,16-02-2017,7
0,42775,15-02-2017,6
0,42775,16-02-2017,7
0,42775,20-02-2017,11
0,42775,20-02-2017,11
0,42775,20-02-2017,11
0,42775,20-02-2017,11
0,42775,14-02-2017,5
0,42775,14-02-2017,5
0,42775,14-02-2017,5
0,42777,14-02-2017,3
0,42777,18-02-2017,7
0,42777,16-02-2017,5
0,42777,16-02-2017,5
0,42777,16-02-2017,5
0,42779,21-02-2017,8
0,42779,21-02-2017,8
0,42779,22-02-2017,9
0,42779,22-02-2017,9
0,42779,22-02-2017,9
0,42779,21-02-2017,8
0,42779,20-02-2017,7
0,42780,22-02-2017,8
0,42780,18-02-2017,4
0,42780,18-02-2017,4
0,42780,21-02-2017,7
0,42780,21-02-2017,7
0,42780,21-02-2017,7
0,42781,21-02-2017,6
0,42781,21-02-2017,6
0,42781,20-02-2017,5
0,42781,20-02-2017,5
0,42781,20-02-2017,5
0,42781,20-02-2017,5
0,42781,20-02-2017,5
0,42781,20-02-2017,5
0,42781,20-02-2017,5
0,42781,19-02-2017,4
0,42781,19-02-2017,4
0,42781,19-02-2017,4
0,42781,19-02-2017,4
0,42781,19-02-2017,4
0,42781,19-02-2017,4
0,42782,24-02-2017,8
0,42782,24-02-2017,8
0,42782,23-02-2017,7
0,42782,23-02-2017,7
0,42782,26-02-2017,10
0,42782,26-02-2017,10
0,42782,22-02-2017,6
0,42782,22-02-2017,6
0,42783,21-02-2017,4
0,42783,21-02-2017,4
0,42783,22-02-2017,5
0,42783,22-02-2017,5
0,42783,22-02-2017,5
0,42784,26-02-2017,8
0,42784,26-02-2017,8
0,42784,23-02-2017,5
0,42784,23-02-2017,5
0,42784,23-02-2017,5
0,42784,23-02-2017,5
0,42784,19-02-2017,1
0,42784,19-02-2017,1
0,42784,26-02-2017,8
0,42784,26-02-2017,8
0,42784,26-02-2017,8
0,42784,27-02-2017,9
0,42785,26-02-2017,7
0,42785,26-02-2017,7
0,42785,26-02-2017,7
0,42786,24-02-2017,4
0,42786,24-02-2017,4
0,42786,24-02-2017,4
0,42786,24-02-2017,4
0,42786,27-02-2017,7
0,42787,27-02-2017,6
0,42787,27-02-2017,6
0,42787,25-02-2017,4
0,42787,25-02-2017,4
0,42787,25-02-2017,4
0,42788,02-03-2017,8
0,42788,27-02-2017,5
0,42788,27-02-2017,5
0,42788,27-02-2017,5
0,42788,27-02-2017,5
0,42789,03-03-2017,8
0,42789,03-03-2017,8
0,42789,03-03-2017,8
0,42790,04-03-2017,8
0,42790,04-03-2017,8
0,42790,04-03-2017,8
0,42790,02-03-2017,6
0,42790,06-03-2017,10
0,42790,06-03-2017,10
0,42790,06-03-2017,10
0,42790,06-03-2017,10
0,42790,28-02-2017,4
0,42790,28-02-2017,4
0,42790,28-02-2017,4
0,42790,28-02-2017,4
0,42791,28-02-2017,3
0,42791,01-03-2017,4
0,42791,01-03-2017,4
0,42791,01-03-2017,4
0,42791,01-03-2017,4
0,42791,02-03-2017,5
0,42791,02-03-2017,5
0,42791,02-03-2017,5
0,42792,07-03-2017,9
0,42792,07-03-2017,9
0,42793,05-03-2017,6
0,42793,05-03-2017,6
0,42794,03-03-2017,3
0,42794,03-03-2017,3
0,42794,08-03-2017,8
0,42794,03-03-2017,3
0,42794,03-03-2017,3
0,42795,08-03-2017,7
0,42796,13-03-2017,11
0,42796,13-03-2017,11
0,42796,13-03-2017,11
0,42796,07-03-2017,5
0,42796,07-03-2017,5
0,42796,07-03-2017,5
0,42796,07-03-2017,5
0,42798,09-03-2017,5
0,42798,09-03-2017,5
0,42798,09-03-2017,5
0,42798,09-03-2017,5
0,42798,09-03-2017,5
0,42798,09-03-2017,5
0,42798,09-03-2017,5
0,42800,10-03-2017,4
0,42800,10-03-2017,4
0,42800,10-03-2017,4
0,42800,09-03-2017,3
0,42800,09-03-2017,3
0,42800,09-03-2017,3
0,42800,09-03-2017,3
0,42800,11-03-2017,5
0,42800,11-03-2017,5
0,42801,13-03-2017,6
0,42801,13-03-2017,6
0,42801,13-03-2017,6
0,42801,13-03-2017,6
0,42802,11-03-2017,3
0,42802,12-03-2017,4
0,42802,12-03-2017,4
0,42802,12-03-2017,4
0,42802,12-03-2017,4
0,42802,12-03-2017,4
0,42802,12-03-2017,4
0,42803,12-03-2017,3
0,42803,12-03-2017,3
0,42803,12-03-2017,3
0,42803,12-03-2017,3
0,42803,18-03-2017,9
0,42804,15-03-2017,5
0,42804,15-03-2017,5
0,42805,18-03-2017,7
0,42805,18-03-2017,7
0,42805,18-03-2017,7
0,42805,17-03-2017,6
0,42805,17-03-2017,6
0,42805,17-03-2017,6
0,42805,17-03-2017,6
0,42805,17-03-2017,6
0,42807,20-03-2017,7
0,42808,19-03-2017,5
0,42808,19-03-2017,5
0,42808,19-03-2017,5
0,42810,27-03-2017,11
0,42810,27-03-2017,11
0,42850,01-05-2017,6
0,42852,01-05-2017,4
0,42852,03-05-2017,6
0,42852,03-05-2017,6
0,42852,03-05-2017,6
0,42856,07-05-2017,6
0,42856,07-05-2017,6
0,42856,07-05-2017,6
0,42857,12-05-2017,10
0,42857,07-05-2017,5
0,42857,11-05-2017,9
0,42857,11-05-2017,9
0,42857,11-05-2017,9
0,42857,11-05-2017,9
0,42857,11-05-2017,9
0,42859,09-05-2017,5
0,42859,12-05-2017,8
0,42859,12-05-2017,8
0,42859,10-05-2017,6
0,42859,10-05-2017,6
0,42861,13-05-2017,7
0,42861,13-05-2017,7
0,42864,15-05-2017,6
0,42864,15-05-2017,6
0,42864,13-05-2017,4
0,42865,13-05-2017,3
0,42865,13-05-2017,3
0,42865,15-05-2017,5
0,42865,15-05-2017,5
0,42865,15-05-2017,5
0,42865,15-05-2017,5
0,42865,15-05-2017,5
0,42865,15-05-2017,5
0,42866,13-05-2017,2
0,42867,16-05-2017,4
0,42867,16-05-2017,4
0,42867,15-05-2017,3
0,42867,16-05-2017,4
0,42867,16-05-2017,4
0,42867,16-05-2017,4
0,42868,17-05-2017,4
0,42868,18-05-2017,5
0,42868,18-05-2017,5
0,42868,18-05-2017,5
0,42868,19-05-2017,6
0,42868,19-05-2017,6
0,42868,20-05-2017,7
0,42868,20-05-2017,7
0,42868,20-05-2017,7
0,42869,16-05-2017,2
0,42871,21-05-2017,5
0,42871,21-05-2017,5
0,42871,21-05-2017,5
0,42871,23-05-2017,7
0,42871,23-05-2017,7
0,42871,23-05-2017,7
0,42871,23-05-2017,7
0,42872,24-05-2017,7
0,42872,22-05-2017,5
0,42872,21-05-2017,4
0,42872,21-05-2017,4
0,42872,21-05-2017,4
0,42872,20-05-2017,3
0,42872,20-05-2017,3
0,42872,20-05-2017,3
0,42872,20-05-2017,3
0,42872,23-05-2017,6
0,42872,23-05-2017,6
0,42872,23-05-2017,6
0,42872,23-05-2017,6
0,42872,23-05-2017,6
0,42872,23-05-2017,6
0,42872,23-05-2017,6
0,42873,24-05-2017,6
0,42873,24-05-2017,6
0,42873,24-05-2017,6
0,42874,26-05-2017,7
0,42874,26-05-2017,7
0,42875,25-05-2017,5
0,42875,25-05-2017,5
0,42875,24-05-2017,4
0,42875,26-05-2017,6
0,42875,26-05-2017,6
0,42875,26-05-2017,6
0,42875,26-05-2017,6
0,42875,26-05-2017,6
0,42875,26-05-2017,6
0,42875,26-05-2017,6
0,42875,25-05-2017,5
0,42875,25-05-2017,5
0,42875,25-05-2017,5
0,42875,26-05-2017,6
0,42877,01-06-2017,10
0,42877,01-06-2017,10
0,42877,30-05-2017,8
0,42878,26-05-2017,3
0,42879,29-05-2017,5
0,42879,29-05-2017,5
0,42879,31-05-2017,7
0,42879,31-05-2017,7
0,42879,31-05-2017,7
0,42880,31-05-2017,6
0,42880,31-05-2017,6
0,42880,31-05-2017,6
0,42880,30-05-2017,5
0,42881,01-06-2017,6
0,42881,31-05-2017,5
0,42881,31-05-2017,5
0,42881,31-05-2017,5
0,42881,02-06-2017,7
0,42882,01-06-2017,5
0,42882,01-06-2017,5
0,42882,01-06-2017,5
0,42882,01-06-2017,5
0,42882,01-06-2017,5
0,42882,01-06-2017,5
0,42882,01-06-2017,5
0,42882,29-05-2017,2
0,42882,29-05-2017,2
0,42882,29-05-2017,2
0,42882,29-05-2017,2
0,42883,03-06-2017,6
0,42884,04-06-2017,6
0,42884,04-06-2017,6
0,42884,04-06-2017,6
0,42884,04-06-2017,6
0,42884,04-06-2017,6
0,42885,07-06-2017,8
0,42886,06-06-2017,6
0,42886,08-06-2017,8
0,42886,06-06-2017,6
0,42886,06-06-2017,6
0,42886,06-06-2017,6
0,42886,05-06-2017,5
0,42886,05-06-2017,5
0,42888,09-06-2017,7
0,42888,09-06-2017,7
0,42888,09-06-2017,7
0,42889,09-06-2017,6
0,42889,09-06-2017,6
0,42889,09-06-2017,6
0,42889,09-06-2017,6
0,42889,11-06-2017,8
0,42889,08-06-2017,5
0,42889,08-06-2017,5
0,42889,04-06-2017,1
0,42893,10-06-2017,3
0,42893,11-06-2017,4
0,42893,11-06-2017,4
0,42893,11-06-2017,4
0,42894,14-06-2017,6
0,42894,10-06-2017,2
0,42894,13-06-2017,5
0,42894,13-06-2017,5
0,42894,13-06-2017,5
0,42894,13-06-2017,5
0,42894,13-06-2017,5
0,42894,13-06-2017,5
0,42895,13-06-2017,4
0,42896,16-06-2017,6
0,42896,14-06-2017,4
0,42896,14-06-2017,4
0,42896,13-06-2017,3
0,42896,13-06-2017,3
0,42896,13-06-2017,3
0,42898,13-06-2017,1
0,42900,17-06-2017,3
0,42900,17-06-2017,3
0,42900,17-06-2017,3
0,42901,22-06-2017,7
0,42901,22-06-2017,7
0,42901,22-06-2017,7
0,42901,19-06-2017,4
0,42901,19-06-2017,4
0,42901,19-06-2017,4
0,42901,19-06-2017,4
0,42901,19-06-2017,4
0,42901,19-06-2017,4
0,42901,22-06-2017,7
0,42901,22-06-2017,7
0,42902,20-06-2017,4
0,42902,20-06-2017,4
0,42902,19-06-2017,3
0,42902,19-06-2017,3
0,42902,19-06-2017,3
0,42902,23-06-2017,7
0,42903,23-06-2017,6
0,42906,22-06-2017,2
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42906,28-06-2017,8
0,42906,28-06-2017,8
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42906,24-06-2017,4
0,42907,26-06-2017,5
0,42907,26-06-2017,5
0,42908,26-06-2017,4
0,42908,30-06-2017,8
0,42908,30-06-2017,8
0,42908,30-06-2017,8
0,42909,30-06-2017,7
0,42909,30-06-2017,7
0,42909,30-06-2017,7
0,42909,30-06-2017,7
0,42909,30-06-2017,7
0,42909,30-06-2017,7
0,42910,29-06-2017,5
0,42910,29-06-2017,5
0,42910,01-07-2017,7
0,42912,30-06-2017,4
0,42912,30-06-2017,4
0,42912,30-06-2017,4
0,42913,02-07-2017,5
0,42913,05-07-2017,8
0,42913,05-07-2017,8
0,42913,05-07-2017,8
0,42913,02-07-2017,5
0,42913,02-07-2017,5
0,42914,04-07-2017,6
0,42914,01-07-2017,3
0,42915,03-07-2017,4
0,42915,03-07-2017,4
0,42915,03-07-2017,4
0,42915,05-07-2017,6
0,42915,05-07-2017,6
0,42915,03-07-2017,4
0,42916,06-07-2017,6
0,42916,06-07-2017,6
0,42916,06-07-2017,6
0,42916,06-07-2017,6
0,42916,06-07-2017,6
0,42916,05-07-2017,5
0,42917,06-07-2017,5
0,42917,06-07-2017,5
0,42917,06-07-2017,5
0,42917,07-07-2017,6
0,42917,04-07-2017,3
0,42917,04-07-2017,3
0,42917,04-07-2017,3
0,42917,04-07-2017,3
0,42917,04-07-2017,3
0,42917,04-07-2017,3
0,42918,10-07-2017,8
0,42918,10-07-2017,8
0,42919,08-07-2017,5
0,42919,08-07-2017,5
0,42919,08-07-2017,5
0,42920,07-07-2017,3
0,42920,07-07-2017,3
0,42920,07-07-2017,3
0,42920,07-07-2017,3
0,42921,09-07-2017,4
0,42921,09-07-2017,4
0,42921,09-07-2017,4
0,42921,09-07-2017,4
0,42921,11-07-2017,6
0,42921,10-07-2017,5
0,42921,10-07-2017,5
0,42921,10-07-2017,5
0,42921,10-07-2017,5
0,42921,09-07-2017,4
0,42921,11-07-2017,6
0,42922,10-07-2017,4
0,42922,10-07-2017,4
0,42922,10-07-2017,4
0,42922,10-07-2017,4
0,42922,13-07-2017,7
0,42922,13-07-2017,7
0,42922,09-07-2017,3
0,42922,10-07-2017,4
0,42922,10-07-2017,4
0,42922,10-07-2017,4
0,42923,12-07-2017,5
0,42923,12-07-2017,5
0,42923,12-07-2017,5
0,42924,13-07-2017,5
0,42924,15-07-2017,7
0,42924,15-07-2017,7
0,42924,15-07-2017,7
0,42924,15-07-2017,7
0,42924,15-07-2017,7
0,42924,13-07-2017,5
0,42924,15-07-2017,7
0,42924,15-07-2017,7
0,42924,15-07-2017,7
0,42926,15-07-2017,5
0,42926,15-07-2017,5
0,42927,15-07-2017,4
0,42927,19-07-2017,8
0,42927,16-07-2017,5
0,42928,15-07-2017,3
0,42928,15-07-2017,3
0,42928,15-07-2017,3
0,42928,15-07-2017,3
0,42928,15-07-2017,3
0,42928,15-07-2017,3
0,42928,15-07-2017,3
0,42929,19-07-2017,6
0,42929,19-07-2017,6
0,42929,19-07-2017,6
0,42929,19-07-2017,6
0,42929,19-07-2017,6
0,42929,16-07-2017,3
0,42930,24-07-2017,10
0,42930,24-07-2017,10
0,42930,24-07-2017,10
0,42930,18-07-2017,4
0,42930,18-07-2017,4
0,42931,21-07-2017,6
0,42931,21-07-2017,6
0,42931,20-07-2017,5
0,42931,20-07-2017,5
0,42935,21-07-2017,2
0,42935,21-07-2017,2
0,42935,21-07-2017,2
0,42935,29-07-2017,10
0,42935,29-07-2017,10
0,42935,23-07-2017,4
0,42935,23-07-2017,4
0,42935,23-07-2017,4
0,42936,24-07-2017,4
0,42936,23-07-2017,3
0,42936,23-07-2017,3
0,42937,30-07-2017,9
0,42937,27-07-2017,6
0,42938,26-07-2017,4
0,42938,24-07-2017,2
0,42940,30-07-2017,6
0,42940,30-07-2017,6
0,42940,30-07-2017,6
0,42940,27-07-2017,3
0,42940,27-07-2017,3
0,42941,02-08-2017,8
0,42941,02-08-2017,8
0,42941,02-08-2017,8
0,42941,30-07-2017,5
0,42941,30-07-2017,5
0,42941,30-07-2017,5
0,42941,30-07-2017,5
0,42942,31-07-2017,5
0,42942,29-07-2017,3
0,42942,29-07-2017,3
0,42942,29-07-2017,3
0,42942,29-07-2017,3
0,42942,29-07-2017,3
0,42942,29-07-2017,3
0,42943,04-08-2017,8
0,42943,04-08-2017,8
0,42943,04-08-2017,8
0,42943,04-08-2017,8
0,42943,29-07-2017,2
0,42943,29-07-2017,2
0,42943,29-07-2017,2
0,42943,02-08-2017,6
0,42943,02-08-2017,6
0,42945,04-08-2017,6
0,42947,03-08-2017,3
0,42949,05-08-2017,3
0,42949,05-08-2017,3
0,42949,05-08-2017,3
0,42949,05-08-2017,3
0,42949,05-08-2017,3
0,42949,05-08-2017,3
0,42949,05-08-2017,3
0,42949,09-08-2017,7
0,42949,09-08-2017,7
0,42950,07-08-2017,4
0,42951,10-08-2017,6
0,42951,10-08-2017,6
0,42951,10-08-2017,6
0,42951,10-08-2017,6
0,42951,06-08-2017,2
0,42951,11-08-2017,7
0,42951,11-08-2017,7
0,42951,11-08-2017,7
0,42951,11-08-2017,7
0,42951,11-08-2017,7
0,42952,11-08-2017,6
0,42952,09-08-2017,4
0,42952,09-08-2017,4
0,42952,09-08-2017,4
0,42952,09-08-2017,4
0,42952,07-08-2017,2
0,42955,13-08-2017,5
0,42956,15-08-2017,6
0,42956,13-08-2017,4
0,42956,13-08-2017,4
0,42957,15-08-2017,5
0,42957,15-08-2017,5
0,42957,15-08-2017,5
0,42957,15-08-2017,5
0,42957,15-08-2017,5
0,42957,15-08-2017,5
0,42958,16-08-2017,5
0,42958,16-08-2017,5
0,42958,16-08-2017,5
0,42958,16-08-2017,5
0,42958,16-08-2017,5
0,42958,16-08-2017,5
0,42958,16-08-2017,5
0,42959,18-08-2017,6
0,42959,18-08-2017,6
0,42959,18-08-2017,6
0,42959,14-08-2017,2
0,42959,14-08-2017,2
0,42959,14-08-2017,2
0,42959,19-08-2017,7
0,42959,19-08-2017,7
0,42959,14-08-2017,2
0,42959,14-08-2017,2
0,42962,18-08-2017,3
0,42962,18-08-2017,3
0,42962,24-08-2017,9
0,42962,24-08-2017,9
0,42962,24-08-2017,9
0,42963,20-08-2017,4
0,42963,20-08-2017,4
0,42963,20-08-2017,4
0,42963,20-08-2017,4
0,42964,20-08-2017,3
0,42964,20-08-2017,3
0,42964,23-08-2017,6
0,42965,28-08-2017,10
0,42965,28-08-2017,10
0,42965,28-08-2017,10
0,42965,31-08-2017,13
0,42965,31-08-2017,13
0,42966,23-08-2017,4
0,42966,23-08-2017,4
0,42966,26-08-2017,7
0,42966,24-08-2017,5
0,42966,24-08-2017,5
0,42966,24-08-2017,5
0,42966,24-08-2017,5
0,42968,27-08-2017,6
0,42969,27-08-2017,5
0,42969,27-08-2017,5
0,42969,28-08-2017,6
0,42969,28-08-2017,6
0,42969,28-08-2017,6
0,42969,28-08-2017,6
0,42970,28-08-2017,5
0,42970,05-09-2017,13
0,42970,05-09-2017,13
0,42970,05-09-2017,13
0,42970,05-09-2017,13
0,42971,28-08-2017,4
0,42971,28-08-2017,4
0,42971,28-08-2017,4
0,42972,31-08-2017,6
0,42972,31-08-2017,6
0,42972,02-09-2017,8
0,42972,31-08-2017,6
0,42972,31-08-2017,6
0,42972,31-08-2017,6
0,42973,30-08-2017,4
0,42973,30-08-2017,4
0,42973,30-08-2017,4
0,42973,30-08-2017,4
0,42973,27-08-2017,1
0,42973,27-08-2017,1
0,42973,30-08-2017,4
0,42973,30-08-2017,4
0,42973,30-08-2017,4
0,42973,30-08-2017,4
0,42973,30-08-2017,4
0,42973,02-09-2017,7
0,42973,02-09-2017,7
0,42973,02-09-2017,7
0,42973,02-09-2017,7
0,42975,30-08-2017,2
0,42975,30-08-2017,2
0,42975,30-08-2017,2
0,42975,30-08-2017,2
0,42975,30-08-2017,2
0,42976,31-08-2017,2
0,42976,31-08-2017,2
0,42976,31-08-2017,2
0,42976,05-09-2017,7
0,42976,05-09-2017,7
0,42976,05-09-2017,7
0,42976,05-09-2017,7
0,42977,04-09-2017,5
0,42977,04-09-2017,5
0,42977,04-09-2017,5
0,42978,08-09-2017,8
0,42978,08-09-2017,8
0,42978,08-09-2017,8
0,42978,06-09-2017,6
0,42978,01-09-2017,1
0,42978,01-09-2017,1
0,42978,01-09-2017,1
0,42978,01-09-2017,1
0,42978,06-09-2017,6
0,42978,06-09-2017,6
0,42978,06-09-2017,6
0,42978,06-09-2017,6
0,42978,06-09-2017,6
0,42978,06-09-2017,6
0,42978,04-09-2017,4
0,42979,06-09-2017,5
